instant,Spring,Summer,Fall,Winter,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
9656,1,0,0,0,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,2
9657,1,0,0,0,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,18
9658,1,0,0,0,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,26
9659,1,0,0,0,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,63
9660,1,0,0,0,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,91
9661,1,0,0,0,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,124
9662,1,0,0,0,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,140
9663,1,0,0,0,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,138
9664,1,0,0,0,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,111
9665,1,0,0,0,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,155
9666,1,0,0,0,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,164
9667,1,0,0,0,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,87
9668,1,0,0,0,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,96
9669,1,0,0,0,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,80
9670,1,0,0,0,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,57
9671,1,0,0,0,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,36
9672,1,0,0,0,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,28
9673,1,0,0,0,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,23
9674,1,0,0,0,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,9
9675,1,0,0,0,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,6
9676,1,0,0,0,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.194,4
9677,1,0,0,0,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,1
9678,1,0,0,0,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,2
9679,1,0,0,0,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,17
9680,1,0,0,0,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,72
9681,1,0,0,0,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.194,195
9682,1,0,0,0,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,417
9683,1,0,0,0,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,205
9684,1,0,0,0,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,71
9685,1,0,0,0,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.194,90
9686,1,0,0,0,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,118
9687,1,0,0,0,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,140
9688,1,0,0,0,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,135
9689,1,0,0,0,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,155
9690,1,0,0,0,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.194,211
9691,1,0,0,0,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,407
9692,1,0,0,0,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,405
9693,1,0,0,0,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,263
9694,1,0,0,0,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,214
9695,1,0,0,0,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,147
9696,1,0,0,0,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,102
9697,1,0,0,0,1,2,23,0,1,1,1,0.28,0.3182,0.41,0,36
9698,1,0,0,0,1,2,0,0,2,1,2,0.26,0.303,0.6,0,14
9699,1,0,0,0,1,2,1,0,2,1,2,0.26,0.303,0.56,0,6
9700,1,0,0,0,1,2,2,0,2,1,2,0.28,0.3182,0.41,0,3
9701,1,0,0,0,1,2,3,0,2,1,2,0.26,0.303,0.52,0,3
9702,1,0,0,0,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,2
9703,1,0,0,0,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,22
9704,1,0,0,0,1,2,6,0,2,1,2,0.26,0.303,0.56,0,90
9705,1,0,0,0,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,280
9706,1,0,0,0,1,2,8,0,2,1,2,0.24,0.2879,0.7,0,513
9707,1,0,0,0,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,262
9708,1,0,0,0,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,98
9709,1,0,0,0,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,112
9710,1,0,0,0,1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,172
9711,1,0,0,0,1,2,13,0,2,1,2,0.36,0.3333,0.4,0.2537,173
9712,1,0,0,0,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,124
9713,1,0,0,0,1,2,15,0,2,1,2,0.42,0.4242,0.38,0.4478,145
9714,1,0,0,0,1,2,16,0,2,1,1,0.42,0.4242,0.35,0.2985,266
9715,1,0,0,0,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,523
9716,1,0,0,0,1,2,18,0,2,1,2,0.38,0.3939,0.46,0.2985,406
9717,1,0,0,0,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,281
9718,1,0,0,0,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,184
9719,1,0,0,0,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,109
9720,1,0,0,0,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,77
9721,1,0,0,0,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,57
9722,1,0,0,0,1,2,0,0,3,1,1,0.32,0.3485,0.57,0,22
9723,1,0,0,0,1,2,1,0,3,1,1,0.34,0.3636,0.53,0,5
9724,1,0,0,0,1,2,2,0,3,1,1,0.3,0.3333,0.61,0,4
9725,1,0,0,0,1,2,3,0,3,1,1,0.28,0.3182,0.75,0,3
9726,1,0,0,0,1,2,4,0,3,1,1,0.28,0.2879,0.7,0.1045,1
9727,1,0,0,0,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,25
9728,1,0,0,0,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,95
9729,1,0,0,0,1,2,7,0,3,1,2,0.3,0.2879,0.65,0.194,321
9730,1,0,0,0,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,515
9731,1,0,0,0,1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,231
9732,1,0,0,0,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,120
9733,1,0,0,0,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,138
9734,1,0,0,0,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,163
9735,1,0,0,0,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,170
9736,1,0,0,0,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,134
9737,1,0,0,0,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,171
9738,1,0,0,0,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.194,231
9739,1,0,0,0,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.194,487
9740,1,0,0,0,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,468
9741,1,0,0,0,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,311
9742,1,0,0,0,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,211
9743,1,0,0,0,1,2,21,0,3,1,1,0.34,0.3333,0.53,0.1642,178
9744,1,0,0,0,1,2,22,0,3,1,1,0.34,0.3485,0.49,0.1045,107
9745,1,0,0,0,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,58
9746,1,0,0,0,1,2,0,0,4,1,2,0.3,0.303,0.7,0.1343,23
9747,1,0,0,0,1,2,1,0,4,1,2,0.3,0.3333,0.7,0,5
9748,1,0,0,0,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,7
9749,1,0,0,0,1,2,3,0,4,1,2,0.3,0.3333,0.61,0,1
9750,1,0,0,0,1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,3
9751,1,0,0,0,1,2,5,0,4,1,2,0.3,0.3333,0.7,0,20
9752,1,0,0,0,1,2,6,0,4,1,2,0.3,0.3182,0.7,0.0896,87
9753,1,0,0,0,1,2,7,0,4,1,2,0.3,0.303,0.7,0.1343,288
9754,1,0,0,0,1,2,8,0,4,1,2,0.3,0.3182,0.7,0.0896,498
9755,1,0,0,0,1,2,9,0,4,1,2,0.3,0.303,0.7,0.1642,202
9756,1,0,0,0,1,2,10,0,4,1,3,0.32,0.3333,0.7,0.1343,44
9757,1,0,0,0,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,71
9758,1,0,0,0,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,45
9759,1,0,0,0,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,64
9760,1,0,0,0,1,2,14,0,4,1,3,0.32,0.3182,0.81,0.194,31
9761,1,0,0,0,1,2,15,0,4,1,3,0.34,0.3636,0.76,0,53
9762,1,0,0,0,1,2,16,0,4,1,3,0.34,0.3636,0.81,0,118
9763,1,0,0,0,1,2,17,0,4,1,3,0.34,0.3636,0.87,0,289
9764,1,0,0,0,1,2,18,0,4,1,3,0.34,0.3333,0.87,0.1343,353
9765,1,0,0,0,1,2,19,0,4,1,2,0.32,0.3182,0.87,0.1642,258
9766,1,0,0,0,1,2,20,0,4,1,2,0.32,0.3333,0.87,0.1343,216
9767,1,0,0,0,1,2,21,0,4,1,2,0.34,0.3485,0.81,0.1045,145
9768,1,0,0,0,1,2,22,0,4,1,2,0.32,0.3485,0.81,0,111
9769,1,0,0,0,1,2,23,0,4,1,1,0.32,0.3333,0.81,0.0896,73
9770,1,0,0,0,1,2,0,0,5,1,2,0.3,0.3333,0.87,0,34
9771,1,0,0,0,1,2,1,0,5,1,2,0.3,0.3333,0.93,0,18
9772,1,0,0,0,1,2,2,0,5,1,2,0.3,0.3182,0.93,0.1045,12
9773,1,0,0,0,1,2,3,0,5,1,2,0.28,0.2879,0.93,0.1045,1
9774,1,0,0,0,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194,1
9775,1,0,0,0,1,2,5,0,5,1,2,0.28,0.2727,0.93,0.1642,16
9776,1,0,0,0,1,2,6,0,5,1,2,0.28,0.2879,0.96,0.1343,71
9777,1,0,0,0,1,2,7,0,5,1,2,0.28,0.2879,0.93,0.1045,226
9778,1,0,0,0,1,2,8,0,5,1,2,0.26,0.303,1,0,520
9779,1,0,0,0,1,2,9,0,5,1,2,0.26,0.303,1,0,283
9780,1,0,0,0,1,2,10,0,5,1,1,0.34,0.3182,0.71,0.2836,116
9781,1,0,0,0,1,2,11,0,5,1,1,0.36,0.3333,0.62,0.4179,142
9782,1,0,0,0,1,2,12,0,5,1,1,0.38,0.3939,0.46,0.3881,198
9783,1,0,0,0,1,2,13,0,5,1,1,0.4,0.4091,0.43,0.3582,205
9784,1,0,0,0,1,2,14,0,5,1,1,0.4,0.4091,0.37,0.3582,170
9785,1,0,0,0,1,2,15,0,5,1,1,0.42,0.4242,0.35,0.4179,221
9786,1,0,0,0,1,2,16,0,5,1,1,0.42,0.4242,0.32,0.2985,307
9787,1,0,0,0,1,2,17,0,5,1,1,0.42,0.4242,0.32,0.3284,465
9788,1,0,0,0,1,2,18,0,5,1,1,0.4,0.4091,0.35,0.2537,377
9789,1,0,0,0,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,282
9790,1,0,0,0,1,2,20,0,5,1,1,0.4,0.4091,0.35,0.194,171
9791,1,0,0,0,1,2,21,0,5,1,1,0.38,0.3939,0.37,0.194,129
9792,1,0,0,0,1,2,22,0,5,1,1,0.36,0.3485,0.4,0.2239,107
9793,1,0,0,0,1,2,23,0,5,1,1,0.36,0.3485,0.4,0.194,82
9794,1,0,0,0,1,2,0,0,6,0,1,0.34,0.3333,0.42,0.1642,86
9795,1,0,0,0,1,2,1,0,6,0,1,0.32,0.3182,0.49,0.1642,45
9796,1,0,0,0,1,2,2,0,6,0,1,0.3,0.2879,0.61,0.2537,45
9797,1,0,0,0,1,2,3,0,6,0,1,0.28,0.2879,0.65,0.1045,18
9798,1,0,0,0,1,2,4,0,6,0,1,0.26,0.303,0.7,0,7
9799,1,0,0,0,1,2,5,0,6,0,1,0.24,0.2576,0.7,0.0896,1
9800,1,0,0,0,1,2,6,0,6,0,1,0.24,0.2879,0.7,0,9
9801,1,0,0,0,1,2,7,0,6,0,1,0.24,0.2879,0.7,0,41
9802,1,0,0,0,1,2,8,0,6,0,1,0.22,0.2727,0.87,0,102
9803,1,0,0,0,1,2,9,0,6,0,1,0.22,0.2424,0.8,0.1045,138
9804,1,0,0,0,1,2,10,0,6,0,1,0.26,0.2727,0.81,0.1045,205
9805,1,0,0,0,1,2,11,0,6,0,1,0.32,0.3333,0.57,0.1343,286
9806,1,0,0,0,1,2,12,0,6,0,1,0.36,0.3485,0.43,0.194,369
9807,1,0,0,0,1,2,13,0,6,0,1,0.4,0.4091,0.43,0.2836,384
9808,1,0,0,0,1,2,14,0,6,0,1,0.44,0.4394,0.35,0.3582,427
9809,1,0,0,0,1,2,15,0,6,0,1,0.42,0.4242,0.41,0.2537,499
9810,1,0,0,0,1,2,16,0,6,0,1,0.44,0.4394,0.44,0.3284,404
9811,1,0,0,0,1,2,17,0,6,0,1,0.48,0.4697,0.36,0.2836,364
9812,1,0,0,0,1,2,18,0,6,0,1,0.46,0.4545,0.38,0.2985,246
9813,1,0,0,0,1,2,19,0,6,0,1,0.44,0.4394,0.44,0.1642,188
9814,1,0,0,0,1,2,20,0,6,0,1,0.44,0.4394,0.44,0.1642,148
9815,1,0,0,0,1,2,21,0,6,0,1,0.44,0.4394,0.33,0.2985,114
9816,1,0,0,0,1,2,22,0,6,0,1,0.4,0.4091,0.4,0.4478,118
9817,1,0,0,0,1,2,23,0,6,0,2,0.36,0.3333,0.4,0.3881,74
9818,1,0,0,0,1,2,0,0,0,0,2,0.34,0.303,0.39,0.3582,74
9819,1,0,0,0,1,2,1,0,0,0,2,0.32,0.303,0.39,0.2537,72
9820,1,0,0,0,1,2,2,0,0,0,2,0.3,0.2879,0.36,0.2836,48
9821,1,0,0,0,1,2,3,0,0,0,2,0.3,0.2879,0.36,0.2239,15
9822,1,0,0,0,1,2,4,0,0,0,2,0.28,0.2576,0.41,0.3881,3
9823,1,0,0,0,1,2,5,0,0,0,2,0.26,0.2273,0.48,0.2985,2
9824,1,0,0,0,1,2,6,0,0,0,1,0.24,0.2121,0.52,0.3284,5
9825,1,0,0,0,1,2,7,0,0,0,2,0.24,0.2121,0.52,0.2836,14
9826,1,0,0,0,1,2,8,0,0,0,2,0.24,0.2273,0.56,0.194,56
9827,1,0,0,0,1,2,9,0,0,0,2,0.24,0.2273,0.56,0.2537,93
9828,1,0,0,0,1,2,10,0,0,0,2,0.26,0.2424,0.52,0.2537,191
9829,1,0,0,0,1,2,11,0,0,0,2,0.26,0.2273,0.56,0.3284,226
9830,1,0,0,0,1,2,12,0,0,0,2,0.28,0.2727,0.52,0.2537,255
9831,1,0,0,0,1,2,13,0,0,0,1,0.3,0.303,0.49,0.1642,261
9832,1,0,0,0,1,2,14,0,0,0,2,0.32,0.3182,0.45,0.194,237
9833,1,0,0,0,1,2,15,0,0,0,2,0.3,0.2879,0.49,0.194,253
9834,1,0,0,0,1,2,16,0,0,0,2,0.32,0.303,0.45,0.2836,212
9835,1,0,0,0,1,2,17,0,0,0,2,0.3,0.2879,0.49,0.2537,157
9836,1,0,0,0,1,2,18,0,0,0,2,0.3,0.2727,0.49,0.3284,167
9837,1,0,0,0,1,2,19,0,0,0,2,0.3,0.2879,0.52,0.2537,119
9838,1,0,0,0,1,2,20,0,0,0,2,0.3,0.2879,0.52,0.2836,103
9839,1,0,0,0,1,2,21,0,0,0,3,0.26,0.2576,0.65,0.1642,36
9840,1,0,0,0,1,2,22,0,0,0,3,0.24,0.2576,0.75,0.0896,55
9841,1,0,0,0,1,2,23,0,0,0,2,0.22,0.2273,0.93,0.1642,35
10079,1,0,0,0,1,3,0,0,4,1,2,0.42,0.4242,0.94,0,11
10080,1,0,0,0,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045,12
10081,1,0,0,0,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,6
10082,1,0,0,0,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,3
10083,1,0,0,0,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,5
10084,1,0,0,0,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,18
10085,1,0,0,0,1,3,6,0,4,1,2,0.42,0.4242,0.94,0,109
10086,1,0,0,0,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343,304
10087,1,0,0,0,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,594
10088,1,0,0,0,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537,286
10089,1,0,0,0,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,133
10090,1,0,0,0,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194,168
10091,1,0,0,0,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,220
10092,1,0,0,0,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537,211
10093,1,0,0,0,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,211
10094,1,0,0,0,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,223
10095,1,0,0,0,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,361
10096,1,0,0,0,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,600
10097,1,0,0,0,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,525
10098,1,0,0,0,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,328
10099,1,0,0,0,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,254
10100,1,0,0,0,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,197
10101,1,0,0,0,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,126
10102,1,0,0,0,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,85
10103,1,0,0,0,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,46
10104,1,0,0,0,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,20
10105,1,0,0,0,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,6
10106,1,0,0,0,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,3
10107,1,0,0,0,1,3,4,0,5,1,1,0.32,0.3485,0.61,0,2
10108,1,0,0,0,1,3,5,0,5,1,1,0.3,0.3333,0.7,0,24
10109,1,0,0,0,1,3,6,0,5,1,1,0.3,0.3333,0.7,0,92
10110,1,0,0,0,1,3,7,0,5,1,1,0.3,0.3333,0.7,0,262
10111,1,0,0,0,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,549
10112,1,0,0,0,1,3,9,0,5,1,1,0.3,0.3333,0.81,0,314
10113,1,0,0,0,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,132
10114,1,0,0,0,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,194
10115,1,0,0,0,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,234
10116,1,0,0,0,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,222
10117,1,0,0,0,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,205
10118,1,0,0,0,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,78
10119,1,0,0,0,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,50
10120,1,0,0,0,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,128
10121,1,0,0,0,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,160
10122,1,0,0,0,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,174
10123,1,0,0,0,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,100
10124,1,0,0,0,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,101
10125,1,0,0,0,1,3,22,0,5,1,2,0.36,0.3788,0.87,0,75
10126,1,0,0,0,1,3,23,0,5,1,2,0.36,0.3788,0.87,0,23
10127,1,0,0,0,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,22
10128,1,0,0,0,1,3,1,0,6,0,3,0.36,0.3788,0.93,0,44
10129,1,0,0,0,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,38
10130,1,0,0,0,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,21
10131,1,0,0,0,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,2
10132,1,0,0,0,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,2
10133,1,0,0,0,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,7
10134,1,0,0,0,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,16
10135,1,0,0,0,1,3,8,0,6,0,3,0.36,0.3788,0.93,0,48
10136,1,0,0,0,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,94
10137,1,0,0,0,1,3,10,0,6,0,2,0.4,0.4091,0.87,0,168
10138,1,0,0,0,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,214
10139,1,0,0,0,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,299
10140,1,0,0,0,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,339
10141,1,0,0,0,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,430
10142,1,0,0,0,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,399
10143,1,0,0,0,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,467
10144,1,0,0,0,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,385
10145,1,0,0,0,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,303
10146,1,0,0,0,1,3,19,0,6,0,1,0.46,0.4545,0.33,0.1642,225
10147,1,0,0,0,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,149
10148,1,0,0,0,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,154
10149,1,0,0,0,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,134
10150,1,0,0,0,1,3,23,0,6,0,1,0.42,0.4242,0.24,0,106
10151,1,0,0,0,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582,72
10152,1,0,0,0,1,3,1,0,0,0,2,0.38,0.3939,0.34,0.194,76
10153,1,0,0,0,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,80
10154,1,0,0,0,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,26
10155,1,0,0,0,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,14
10156,1,0,0,0,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,5
10157,1,0,0,0,1,3,6,0,0,0,2,0.3,0.2727,0.52,0.2985,5
10158,1,0,0,0,1,3,7,0,0,0,2,0.3,0.2727,0.52,0.2985,23
10159,1,0,0,0,1,3,8,0,0,0,1,0.3,0.2727,0.52,0.3284,66
10160,1,0,0,0,1,3,9,0,0,0,1,0.3,0.2727,0.49,0.4478,118
10161,1,0,0,0,1,3,10,0,0,0,1,0.3,0.2727,0.49,0.3284,192
10162,1,0,0,0,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881,256
10163,1,0,0,0,1,3,12,0,0,0,1,0.34,0.303,0.42,0.3582,327
10164,1,0,0,0,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,364
10165,1,0,0,0,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,332
10166,1,0,0,0,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,334
10167,1,0,0,0,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,299
10168,1,0,0,0,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,263
10169,1,0,0,0,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,184
10170,1,0,0,0,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,132
10171,1,0,0,0,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,88
10172,1,0,0,0,1,3,21,0,0,0,1,0.28,0.2727,0.36,0.2239,79
10173,1,0,0,0,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,62
10174,1,0,0,0,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.194,26
10175,1,0,0,0,1,3,0,0,1,1,1,0.24,0.2273,0.44,0.194,17
10176,1,0,0,0,1,3,1,0,1,1,1,0.24,0.2424,0.48,0.1343,6
10177,1,0,0,0,1,3,2,0,1,1,1,0.24,0.2424,0.48,0.1343,4
10178,1,0,0,0,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,1
10179,1,0,0,0,1,3,4,0,1,1,1,0.2,0.2273,0.55,0.0896,1
10180,1,0,0,0,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,18
10181,1,0,0,0,1,3,6,0,1,1,1,0.18,0.197,0.59,0.1343,91
10182,1,0,0,0,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,260
10183,1,0,0,0,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,428
10184,1,0,0,0,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,197
10185,1,0,0,0,1,3,10,0,1,1,2,0.24,0.2576,0.6,0,86
10186,1,0,0,0,1,3,11,0,1,1,2,0.26,0.2727,0.56,0.1343,103
10187,1,0,0,0,1,3,12,0,1,1,2,0.26,0.303,0.52,0,137
10188,1,0,0,0,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,120
10189,1,0,0,0,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,128
10190,1,0,0,0,1,3,15,0,1,1,2,0.3,0.2879,0.53,0.194,130
10191,1,0,0,0,1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,210
10192,1,0,0,0,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,387
10193,1,0,0,0,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,375
10194,1,0,0,0,1,3,19,0,1,1,1,0.26,0.2576,0.53,0.2239,226
10195,1,0,0,0,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,179
10196,1,0,0,0,1,3,21,0,1,1,1,0.26,0.2273,0.37,0.3881,120
10197,1,0,0,0,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,78
10198,1,0,0,0,1,3,23,0,1,1,1,0.22,0.1818,0.37,0.5821,31
10199,1,0,0,0,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,8
10200,1,0,0,0,1,3,1,0,2,1,1,0.2,0.197,0.44,0.2537,6
10201,1,0,0,0,1,3,2,0,2,1,1,0.2,0.197,0.44,0.2239,4
10202,1,0,0,0,1,3,3,0,2,1,1,0.18,0.1667,0.51,0.2836,1
10203,1,0,0,0,1,3,4,0,2,1,1,0.18,0.1667,0.51,0.2985,3
10204,1,0,0,0,1,3,5,0,2,1,1,0.18,0.1818,0.51,0.2239,25
10205,1,0,0,0,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,102
